"date","parameter","location","value","unit","city","attribution","averagingperiod","coordinates","country","sourcename","sourcetype","mobile"
"{utc=2007-08-12T06:32:00.000Z, local=2007-08-12T06:32:00+00:00}","pm10","ELT - East Legon","57.92","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T06:47:00.000Z, local=2007-08-12T06:47:00+00:00}","pm25","NMT - Nima","26.11","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T06:47:00.000Z, local=2007-08-12T06:47:00+00:00}","pm10","NMT - Nima","52.71","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T07:08:00.000Z, local=2007-08-12T07:08:00+00:00}","pm25","ELA - East Legon","16.79","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T07:08:00.000Z, local=2007-08-12T07:08:00+00:00}","pm10","ELA - East Legon","31.01","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T07:16:00.000Z, local=2007-08-12T07:16:00+00:00}","pm25","NMA - Nima","24.36","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T07:16:00.000Z, local=2007-08-12T07:16:00+00:00}","pm10","NMA - Nima","43.87","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T07:48:00.000Z, local=2007-08-12T07:48:00+00:00}","pm25","ELC - East Legon","16.89","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-12T07:48:00.000Z, local=2007-08-12T07:48:00+00:00}","pm10","ELC - East Legon","36.24","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T06:35:00.000Z, local=2007-08-14T06:35:00+00:00}","pm25","ELT - East Legon","20.48","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=29.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T06:35:00.000Z, local=2007-08-14T06:35:00+00:00}","pm10","ELT - East Legon","48.25","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=29.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T06:50:00.000Z, local=2007-08-14T06:50:00+00:00}","pm25","NMT - Nima","24.5","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T06:50:00.000Z, local=2007-08-14T06:50:00+00:00}","pm10","NMT - Nima","50.78","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T06:56:00.000Z, local=2007-08-14T06:56:00+00:00}","pm25","ELA - East Legon","14.9","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T06:56:00.000Z, local=2007-08-14T06:56:00+00:00}","pm10","ELA - East Legon","28.72","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T07:14:00.000Z, local=2007-08-14T07:14:00+00:00}","pm25","NMA - Nima","19.24","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T07:14:00.000Z, local=2007-08-14T07:14:00+00:00}","pm10","NMA - Nima","39.31","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T07:16:00.000Z, local=2007-08-14T07:16:00+00:00}","pm25","ELC - East Legon","16.47","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-14T07:16:00.000Z, local=2007-08-14T07:16:00+00:00}","pm10","ELC - East Legon","33.64","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T06:40:00.000Z, local=2007-08-16T06:40:00+00:00}","pm25","ELT - East Legon","29.88","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T06:40:00.000Z, local=2007-08-16T06:40:00+00:00}","pm10","ELT - East Legon","68.39","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T06:59:00.000Z, local=2007-08-16T06:59:00+00:00}","pm25","NMT - Nima","30.89","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T06:59:00.000Z, local=2007-08-16T06:59:00+00:00}","pm10","NMT - Nima","69.4","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T07:10:00.000Z, local=2007-08-16T07:10:00+00:00}","pm25","ELA - East Legon","21.08","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T07:10:00.000Z, local=2007-08-16T07:10:00+00:00}","pm10","ELA - East Legon","41.18","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T07:43:00.000Z, local=2007-08-16T07:43:00+00:00}","pm25","ELC - East Legon","25.89","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T07:43:00.000Z, local=2007-08-16T07:43:00+00:00}","pm10","ELC - East Legon","44.79","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T07:33:00.000Z, local=2007-08-16T07:33:00+00:00}","pm25","NMA - Nima","29.15","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-16T07:33:00.000Z, local=2007-08-16T07:33:00+00:00}","pm10","NMA - Nima","47.27","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T06:36:00.000Z, local=2007-08-18T06:36:00+00:00}","pm25","ELT - East Legon","32.0","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T06:36:00.000Z, local=2007-08-18T06:36:00+00:00}","pm10","ELT - East Legon","78.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T07:10:00.000Z, local=2007-08-18T07:10:00+00:00}","pm25","NMT - Nima","38.66","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T07:10:00.000Z, local=2007-08-18T07:10:00+00:00}","pm10","NMT - Nima","70.08","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T07:20:00.000Z, local=2007-08-18T07:20:00+00:00}","pm25","ELA - East Legon","22.86","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T07:20:00.000Z, local=2007-08-18T07:20:00+00:00}","pm10","ELA - East Legon","44.87","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T07:35:00.000Z, local=2007-08-18T07:35:00+00:00}","pm25","NMA - Nima","27.03","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T07:35:00.000Z, local=2007-08-18T07:35:00+00:00}","pm10","NMA - Nima","54.03","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T08:03:00.000Z, local=2007-08-18T08:03:00+00:00}","pm25","ELC - East Legon","21.32","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-18T08:03:00.000Z, local=2007-08-18T08:03:00+00:00}","pm10","ELC - East Legon","44.79","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:02:00.000Z, local=2007-08-20T07:02:00+00:00}","pm25","ELT - East Legon","29.27","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:02:00.000Z, local=2007-08-20T07:02:00+00:00}","pm10","ELT - East Legon","53.73","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:46:00.000Z, local=2007-08-20T07:46:00+00:00}","pm25","NMT - Nima","32.44","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:46:00.000Z, local=2007-08-20T07:46:00+00:00}","pm10","NMT - Nima","67.56","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:35:00.000Z, local=2007-08-20T07:35:00+00:00}","pm25","ELA - East Legon","19.31","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:35:00.000Z, local=2007-08-20T07:35:00+00:00}","pm10","ELA - East Legon","37.96","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:14:00.000Z, local=2007-08-20T07:14:00+00:00}","pm25","NMA - Nima","28.15","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T07:14:00.000Z, local=2007-08-20T07:14:00+00:00}","pm10","NMA - Nima","53.82","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T08:09:00.000Z, local=2007-08-20T08:09:00+00:00}","pm25","ELC - East Legon","19.71","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-20T08:09:00.000Z, local=2007-08-20T08:09:00+00:00}","pm10","ELC - East Legon","38.52","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.6335573, longitude=-0.1651875}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-22T06:46:00.000Z, local=2007-08-22T06:46:00+00:00}","pm25","ELT - East Legon","29.8","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=43.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-22T06:46:00.000Z, local=2007-08-22T06:46:00+00:00}","pm10","ELT - East Legon","41.73","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=43.0}","{latitude=5.6408997, longitude=-0.1695437}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-08-22T07:53:00.000Z, local=2007-08-22T07:53:00+00:00}","pm25","NMA - Nima","27.54","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
